longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-117.5801,39.3713,3,617,126.99376608147743,717,205,12.4772,INLAND,58000
-114.5927,33.1713,29,228,444.2375380961588,1380,205,6.0461,INLAND,338600
-121.7521,38.9769,8,3005,267.299803347691,1893,234,4.9127,NEAR BAY,72400
-119.4422,39.0238,29,2046,122.8318254597015,509,119,8.1002,INLAND,205600
-119.2876,41.1057,10,869,413.53887159963125,445,1278,5.3818,INLAND,208800
-121.9082,36.0429,5,1684,175.1474092955342,956,184,2.3335,INLAND,156000
-118.3991,38.0567,11,230,272.0792966907496,1444,339,2.764,INLAND,141300
-119.8671,32.6158,4,1529,211.26259479311818,73,241,1.2369,INLAND,220200
-119.8328,35.6547,49,601,36.85761873459654,569,396,4.6629,<1H OCEAN,323200
-120.6726,33.0913,35,3539,392.14335870330024,139,187,6.2432,<1H OCEAN,149600
-124.1307,37.4578,50,1418,418.64653887096654,603,284,4.0048,<1H OCEAN,74300
-119.079,40.2658,40,1201,173.1487602079169,2570,134,2.2403,<1H OCEAN,62700
-120.9475,34.4612,12,617,383.61986062878395,403,572,3.33,INLAND,137600
-124.2868,37.5107,21,620,132.92338505510077,529,388,3.592,INLAND,106900
-121.2206,34.4381,16,1660,134.8343662726229,1129,90,7.5416,<1H OCEAN,146200
-121.5137,33.6465,14,613,289.37638391375026,1472,247,10.5814,<1H OCEAN,175500
-120.3655,37.3545,21,596,150.3099634252649,1429,92,0.8678,INLAND,150900
-122.9815,33.2519,48,2936,223.53659370414073,685,139,4.2747,INLAND,500000
-119.2232,38.0799,27,1341,126.81013529057434,1049,466,3.1191,INLAND,193900
-117.3756,32.7977,36,509,99.56333191510089,1013,42,3.8328,<1H OCEAN,281500
-117.9981,33.5138,1,1613,282.98595117360236,378,508,7.4279,<1H OCEAN,167300
-116.2625,37.725,1,902,284.8410756822108,163,318,3.3211,NEAR OCEAN,149800
-119.7799,38.1184,22,318,248.0037317441845,324,231,6.7575,INLAND,100400
-119.1091,32.7754,15,773,199.65030501258963,2102,452,14.8028,<1H OCEAN,188000
-116.196,37.9471,52,526,149.52829838604876,3907,1622,3.4207,<1H OCEAN,63500
-120.023,40.4658,20,1311,114.79771001435903,618,96,3.9345,NEAR BAY,83000
-117.284,39.362,3,693,111.68932770886329,2038,800,3.882,INLAND,111400
-119.954,33.7463,14,1168,160.3384528940029,524,481,15.0,<1H OCEAN,107000
-120.1226,38.1285,9,1748,500.14480941353776,879,149,3.3199,NEAR BAY,130900
-116.6979,38.8864,19,5725,287.6375342528626,406,353,10.8263,<1H OCEAN,112000
-122.5516,32.8537,40,4384,314.8748692688256,1497,112,4.3862,INLAND,134400
-120.9141,40.6258,34,1282,101.59588457201075,399,173,4.9638,<1H OCEAN,254500
-122.0583,41.1095,4,1056,278.6622675946106,325,56,7.3669,<1H OCEAN,272900
-120.7089,40.5793,33,723,309.8062612898148,690,95,3.5836,INLAND,174400
-121.9963,40.334,43,347,742.5608695341465,1278,319,8.081,<1H OCEAN,500000
-118.5059,39.5772,37,221,241.49588403202168,758,340,3.7959,<1H OCEAN,107400
-116.3183,38.5176,2,607,185.74000399598467,457,337,2.3605,NEAR BAY,204500
-116.4339,38.947,27,3450,143.09713349859373,323,381,8.2484,<1H OCEAN,227500
-120.655,40.1608,45,3368,255.14220763044833,172,265,6.4636,INLAND,140100
-114.4124,38.7937,17,1153,213.4857525569439,461,393,3.1529,<1H OCEAN,151400
-118.3615,35.6134,49,1518,536.849342646953,588,518,8.95,NEAR BAY,136000
-120.306,36.0716,50,718,460.0789304261155,1036,290,2.4828,NEAR BAY,284100
-115.9446,41.022,31,1073,121.92986848742241,261,180,5.7761,<1H OCEAN,251300
-117.0013,32.6627,41,636,240.92015728402433,1135,221,1.6232,INLAND,139800
-116.8072,39.1388,6,636,1357.2773148109559,413,136,3.5482,NEAR OCEAN,72400
-122.3386,41.5704,52,1683,87.70170335321774,440,444,2.7038,<1H OCEAN,172800
-119.6168,39.2092,31,717,214.7050213232029,1806,79,2.1053,INLAND,145900
-115.6817,41.9422,3,1547,414.36587770147514,91,218,4.5481,NEAR BAY,106600
-119.2596,39.0317,40,989,207.19937792289477,249,364,5.4697,<1H OCEAN,148400
-117.4655,32.8264,3,2958,195.30971576735487,689,119,6.481,NEAR OCEAN,119600
-118.4207,40.3566,33,1614,176.13979615930052,662,91,4.4862,<1H OCEAN,86900
-115.8764,35.204,52,1301,116.1969531390141,170,49,5.8038,INLAND,125300
-121.4544,36.7375,13,402,217.3837919808742,447,200,2.2845,<1H OCEAN,353100
-118.5452,35.4649,21,777,501.8077521081331,1431,109,2.6428,INLAND,153800
-123.0677,35.0513,37,1058,100.45584350858448,262,452,4.434,<1H OCEAN,146900
-117.3979,36.5984,16,1139,294.91535292238933,1579,82,2.6494,<1H OCEAN,209600
-116.9803,36.0981,21,1744,520.7643257954983,375,354,4.4966,INLAND,217300
-123.8716,38.5167,48,1266,241.1797786390163,148,98,3.0343,<1H OCEAN,164900
-117.5421,40.2249,44,532,182.2062133299806,1280,84,4.0751,<1H OCEAN,205600
-120.1531,35.3223,13,1659,392.30303309419895,812,105,1.6509,<1H OCEAN,171800
-123.059,34.5304,4,794,130.29545117709708,205,519,1.6043,<1H OCEAN,51100
-120.1009,38.8355,31,696,328.76055098893113,430,105,2.9147,INLAND,229500
-122.3577,38.868,9,506,217.76662991307674,2643,544,2.0217,<1H OCEAN,159100
-120.1444,41.0607,48,857,255.6603184257879,1126,281,0.9281,NEAR OCEAN,237100
-120.4566,32.6515,33,742,791.2175057140047,1623,170,5.9867,INLAND,130000
-116.9161,40.6039,37,2471,549.6770538541095,267,117,8.0269,NEAR OCEAN,138200
-116.5578,37.4495,37,909,690.2642518628563,1772,928,7.577,<1H OCEAN,94500
-117.4722,33.2341,34,2463,302.6606270844,897,336,8.2613,<1H OCEAN,308000
-114.9052,37.5835,50,2908,577.3208072259063,2433,357,4.7426,<1H OCEAN,500000
-120.3587,41.84,17,963,325.9899692700638,290,151,2.9745,INLAND,42500
-115.7786,34.4994,32,4813,207.17849881341755,982,326,15.0,ISLAND,183200
-123.8365,36.9192,39,1756,235.93961380163736,156,84,4.5394,INLAND,79300
-122.4644,39.7063,28,1652,145.20394214093503,307,631,6.1513,<1H OCEAN,257700
-121.3288,41.8608,15,228,757.2878028122676,1362,268,4.1782,NEAR BAY,55800
-119.6834,32.7536,3,664,385.68411850083334,1091,249,2.1186,<1H OCEAN,93400
-118.964,41.5787,11,1947,453.47667487947876,428,392,7.0935,NEAR BAY,224300
-119.8562,37.9278,11,4589,246.6291495434398,1086,233,2.8581,<1H OCEAN,192400
-121.5137,33.6465,14,613,289.37638391375026,1472,247,10.5814,<1H OCEAN,175500
-116.1666,38.4654,34,3556,235.97751429147786,2868,395,2.788,<1H OCEAN,220000
-124.219,34.51,30,1029,45.84708106094608,225,108,1.9848,INLAND,309900
-121.4006,33.8625,20,1103,124.0434322504425,1117,398,11.8126,NEAR BAY,243900
-122.8172,36.9995,43,1997,491.3402339776517,191,329,2.1466,NEAR OCEAN,500000
-122.3725,41.14,42,1060,116.59082019310289,248,231,3.1276,INLAND,83300
-115.4472,38.125,35,246,356.82209075574957,2220,250,7.9073,INLAND,396200
-114.3116,33.2979,34,904,177.7262630752266,1700,552,1.3443,NEAR BAY,423100
-120.9475,34.4612,12,617,383.61986062878395,403,572,3.33,INLAND,137600
-121.6017,38.2866,16,3159,375.808530155272,716,157,2.5359,<1H OCEAN,54400
-120.9097,39.5884,20,1255,367.9728273276681,713,60,4.7074,<1H OCEAN,121700
-122.5755,35.9404,29,281,190.46945747026245,641,146,5.4697,NEAR OCEAN,74100
-114.5662,35.6194,22,2029,111.15555327256328,3158,241,3.0612,<1H OCEAN,219900
-115.2134,33.752,19,2984,356.01632141626607,897,57,5.6995,INLAND,232900
-120.4163,36.9903,18,542,117.35142994437683,364,354,1.6273,<1H OCEAN,135200
-123.8988,39.1249,3,5413,205.08547689216684,1097,518,6.675,<1H OCEAN,222900
-121.9497,38.7395,44,600,76.01933153768735,338,357,7.3999,<1H OCEAN,158500
-118.3855,35.9973,34,751,350.32619804292466,352,550,5.094,<1H OCEAN,132900
-116.5515,38.0902,24,1590,434.26310025397976,495,691,2.6677,INLAND,259300
-123.2843,40.1828,30,1404,113.05999606153804,1325,475,2.1847,NEAR BAY,132800
-120.1701,33.242,2,5068,152.6760060069326,834,204,9.3413,<1H OCEAN,123500
-114.981,40.5784,16,698,308.7180111163803,397,211,14.0734,INLAND,178400
-114.6461,41.937,12,1419,179.0043225888598,1697,96,7.1518,<1H OCEAN,256400
-123.6563,34.908,8,900,427.4379173556711,1439,236,1.6589,NEAR BAY,149400
-120.0372,32.932,6,353,183.686170753363,859,85,2.4484,<1H OCEAN,149600
-115.8489,40.1523,37,3390,156.1190615316434,726,145,8.2276,INLAND,101700
-120.6726,33.0913,35,3539,392.14335870330024,139,187,6.2432,<1H OCEAN,149600
-116.3182,36.6321,41,1193,598.5597957820526,399,153,6.5445,INLAND,93600
-116.2424,33.5779,36,964,613.5983400259138,672,628,9.6944,INLAND,198400
-122.2574,34.4607,22,1251,185.63193412836327,1104,203,2.2156,<1H OCEAN,85400
